"Cycle","Well","RFU","Replicate","Sample"
"504",15.2,"A12",2912.35948216535,"1","A"
"505",15.8333333333333,"A12",2919.85875094419,"1","A"
"506",16.4666666666667,"A12",2917.88793130114,"1","A"
"507",17.1,"A12",2926.7680751145,"1","A"
"508",17.7333333333333,"A12",2952.80356290458,"1","A"
"509",18.3666666666667,"A12",2989.55791122669,"1","A"
"510",19,"A12",3053.98904086798,"1","A"
"511",19.6333333333333,"A12",3160.38990328871,"1","A"
"512",20.2666666666667,"A12",3329.72513509498,"1","A"
"513",20.9,"A12",3595.14842685641,"1","A"
"514",21.5333333333333,"A12",4001.2581645617,"1","A"
"515",22.1666666666667,"A12",4610.15807780622,"1","A"
"516",22.8,"A12",5446.9545467274,"1","A"
"517",23.4333333333333,"A12",6477.25450184332,"1","A"
"518",24.0666666666667,"A12",7314.97310781376,"1","A"
"519",24.7,"A12",7962.55641316026,"1","A"
"520",25.3333333333333,"A12",8332.6069271566,"1","A"
"521",25.9666666666667,"A12",8573.47979223172,"1","A"
"522",26.6,"A12",8753.83919419275,"1","A"
"523",27.2333333333333,"A12",8848.01989190165,"1","A"
"524",27.8666666666667,"A12",8865.71388433386,"1","A"
"525",28.5,"A12",8814.52326993979,"1","A"
"526",29.1333333333333,"A12",8742.09284513589,"1","A"
"527",29.7666666666667,"A12",8673.42820134358,"1","A"
"528",30.4,"A12",8602.49047182852,"1","A"
"529",31.0333333333333,"A12",8564.82014018654,"1","A"
"530",31.6666666666667,"A12",8516.91731722266,"1","A"
"531",32.3,"A12",8480.7701591547,"1","A"
"532",32.9333333333333,"A12",8450.99093142073,"1","A"
"533",33.5666666666667,"A12",8429.23509796124,"1","A"
"534",34.2,"A12",8400.93972398141,"1","A"
"535",34.8333333333333,"A12",8390.32345507482,"1","A"
"536",35.4666666666667,"A12",8362.08391548586,"1","A"
"537",36.1,"A12",8350.65579386537,"1","A"
"538",36.7333333333333,"A12",8342.84295455701,"1","A"
"539",37.3666666666667,"A12",8326.76538884868,"1","A"
"540",38,"A12",8322.91320481634,"1","A"
"541",0.633333333333333,"B4",2710.20891771793,"2","I"
"542",1.26666666666667,"B4",2698.92484619391,"2","I"
"543",1.9,"B4",2702.9591543913,"2","I"
"544",2.53333333333333,"B4",2679.85284177685,"2","I"
"545",3.16666666666667,"B4",2672.6408020492,"2","I"
"546",3.8,"B4",2685.5803078654,"2","I"
"547",4.43333333333333,"B4",2732.29191614768,"2","I"
"548",5.06666666666667,"B4",2764.30446409549,"2","I"
"549",5.7,"B4",2772.04045321014,"2","I"
"550",6.33333333333333,"B4",2776.08665366702,"2","I"
"551",6.96666666666667,"B4",2790.11613047552,"2","I"
"552",7.6,"B4",2794.27907871981,"2","I"
"553",8.23333333333333,"B4",2804.11855299509,"2","I"
"554",8.86666666666667,"B4",2805.14295998986,"2","I"
"555",9.5,"B4",2804.17046798197,"2","I"
"556",10.1333333333333,"B4",2803.14736953239,"2","I"
"557",10.7666666666667,"B4",2806.56041571259,"2","I"
"558",11.4,"B4",2811.51543489325,"2","I"
"559",12.0333333333333,"B4",2813.79935752171,"2","I"
"560",12.6666666666667,"B4",2811.21165134434,"2","I"
"561",13.3,"B4",2811.55418834889,"2","I"
"562",13.9333333333333,"B4",2813.78643970807,"2","I"
"563",14.5666666666667,"B4",2813.10457030679,"2","I"
"564",15.2,"B4",2816.04666441365,"2","I"
"565",15.8333333333333,"B4",2822.1803375175,"2","I"
"566",16.4666666666667,"B4",2818.08222207374,"2","I"
"567",17.1,"B4",2823.62493905402,"2","I"
"568",17.7333333333333,"B4",2825.81926124625,"2","I"
"569",18.3666666666667,"B4",2836.34069858872,"2","I"
"570",19,"B4",2862.02155583457,"2","I"
"571",19.6333333333333,"B4",2911.58257585151,"2","I"
"572",20.2666666666667,"B4",3000.77617930864,"2","I"
"573",20.9,"B4",3172.55336535727,"2","I"
"574",21.5333333333333,"B4",3403.27307264479,"2","I"
"575",22.1666666666667,"B4",3668.77508994971,"2","I"
"576",22.8,"B4",3950.68492416663,"2","I"
"577",23.4333333333333,"B4",4287.64658039389,"2","I"
"578",24.0666666666667,"B4",4678.2050475568,"2","I"
"579",24.7,"B4",5090.06509123779,"2","I"
"580",25.3333333333333,"B4",5510.43999491741,"2","I"
"581",25.9666666666667,"B4",5936.75173075946,"2","I"
"582",26.6,"B4",6345.56930780788,"2","I"
"583",27.2333333333333,"B4",6743.20401171126,"2","I"
"584",27.8666666666667,"B4",7105.37319699406,"2","I"
"585",28.5,"B4",7422.09263924966,"2","I"
"586",29.1333333333333,"B4",7689.9598351121,"2","I"
"587",29.7666666666667,"B4",7882.18804340705,"2","I"
"588",30.4,"B4",8057.88965924244,"2","I"
"589",31.0333333333333,"B4",8178.33587677727,"2","I"
"590",31.6666666666667,"B4",8214.98852785092,"2","I"
"591",32.3,"B4",8203.12967874607,"2","I"
"592",32.9333333333333,"B4",8177.46270449325,"2","I"
"593",33.5666666666667,"B4",8131.82608096901,"2","I"
"594",34.2,"B4",8089.58044318883,"2","I"
"595",34.8333333333333,"B4",8061.04656068919,"2","I"
"596",35.4666666666667,"B4",8036.45849378963,"2","I"
"597",36.1,"B4",8011.50030291054,"2","I"
"598",36.7333333333333,"B4",7996.98859279003,"2","I"
"599",37.3666666666667,"B4",7981.02850611073,"2","I"
"600",38,"B4",7974.06301659192,"2","I"
"601",0.633333333333333,"B5",2714.20222674118,"2","H"
"602",1.26666666666667,"B5",2707.26682584661,"2","H"
"603",1.9,"B5",2704.95580966162,"2","H"
"604",2.53333333333333,"B5",2685.86864321511,"2","H"
"605",3.16666666666667,"B5",2670.42161915902,"2","H"
"606",3.8,"B5",2678.23762760736,"2","H"
"607",4.43333333333333,"B5",2733.65876758925,"2","H"
"608",5.06666666666667,"B5",2755.68779166072,"2","H"
"609",5.7,"B5",2772.10626094,"2","H"
"610",6.33333333333333,"B5",2775.87582519914,"2","H"
"611",6.96666666666667,"B5",2790.1419661028,"2","H"
"612",7.6,"B5",2796.57820581514,"2","H"
"613",8.23333333333333,"B5",2802.4104768068,"2","H"
"614",8.86666666666667,"B5",2806.15420543866,"2","H"
"615",9.5,"B5",2802.51528170991,"2","H"
"616",10.1333333333333,"B5",2808.21773517775,"2","H"
"617",10.7666666666667,"B5",2805.81167027074,"2","H"
"618",11.4,"B5",2816.86146191173,"2","H"
"619",12.0333333333333,"B5",2813.56269342656,"2","H"
"620",12.6666666666667,"B5",2819.30307732875,"2","H"
"621",13.3,"B5",2820.9854145493,"2","H"
"622",13.9333333333333,"B5",2846.06147521792,"2","H"
"623",14.5666666666667,"B5",2863.33660451725,"2","H"
"624",15.2,"B5",2914.00175124762,"2","H"
"625",15.8333333333333,"B5",2993.91877012521,"2","H"
"626",16.4666666666667,"B5",3108.76642027158,"2","H"
"627",17.1,"B5",3294.87555495373,"2","H"
"628",17.7333333333333,"B5",3599.61506558736,"2","H"
"629",18.3666666666667,"B5",4036.25154677931,"2","H"
"630",19,"B5",4605.40432238722,"2","H"
"631",19.6333333333333,"B5",5091.37929597626,"2","H"
"632",20.2666666666667,"B5",5468.81294979789,"2","H"
"633",20.9,"B5",5835.32983243324,"2","H"
"634",21.5333333333333,"B5",6153.49509488703,"2","H"
"635",22.1666666666667,"B5",6472.30283577008,"2","H"
"636",22.8,"B5",6751.76876588598,"2","H"
"637",23.4333333333333,"B5",7001.04795911949,"2","H"
"638",24.0666666666667,"B5",7212.10632514337,"2","H"
"639",24.7,"B5",7425.153429885,"2","H"
"640",25.3333333333333,"B5",7616.42627776993,"2","H"
"641",25.9666666666667,"B5",7801.32650008137,"2","H"
"642",26.6,"B5",7947.4797126857,"2","H"
"643",27.2333333333333,"B5",8075.77495639417,"2","H"
"644",27.8666666666667,"B5",8163.49568536417,"2","H"
"645",28.5,"B5",8237.33293319302,"2","H"
"646",29.1333333333333,"B5",8280.07675986145,"2","H"
"647",29.7666666666667,"B5",8289.08488193213,"2","H"
"648",30.4,"B5",8282.4082552666,"2","H"
"649",31.0333333333333,"B5",8263.82447255897,"2","H"
"650",31.6666666666667,"B5",8245.79239499996,"2","H"
"651",32.3,"B5",8225.23718465852,"2","H"
"652",32.9333333333333,"B5",8202.02605832391,"2","H"
"653",33.5666666666667,"B5",8189.05833242861,"2","H"
"654",34.2,"B5",8174.12290253907,"2","H"
"655",34.8333333333333,"B5",8163.0075561918,"2","H"
"656",35.4666666666667,"B5",8148.82348639406,"2","H"
"657",36.1,"B5",8138.40685395471,"2","H"
"658",36.7333333333333,"B5",8132.06559040523,"2","H"
"659",37.3666666666667,"B5",8122.64630709366,"2","H"
"660",38,"B5",8107.16914325327,"2","H"
"661",0.633333333333333,"B6",2724.05364015736,"2","G"
"662",1.26666666666667,"B6",2723.08236718021,"2","G"
"663",1.9,"B6",2719.29970117945,"2","G"
"664",2.53333333333333,"B6",2702.64352102032,"2","G"
"665",3.16666666666667,"B6",2689.95384084523,"2","G"
"666",3.8,"B6",2699.43795337928,"2","G"
"667",4.43333333333333,"B6",2747.00433654141,"2","G"
"668",5.06666666666667,"B6",2777.91350779948,"2","G"
"669",5.7,"B6",2788.46094420345,"2","G"
"670",6.33333333333333,"B6",2796.51239808529,"2","G"
"671",6.96666666666667,"B6",2802.62106154234,"2","G"
"672",7.6,"B6",2808.66294234021,"2","G"
"673",8.23333333333333,"B6",2820.66992825111,"2","G"
"674",8.86666666666667,"B6",2824.85993078434,"2","G"
"675",9.5,"B6",2827.56633460779,"2","G"
"676",10.1333333333333,"B6",2838.78568104028,"2","G"
"677",10.7666666666667,"B6",2832.3463117956,"2","G"
"678",11.4,"B6",2835.38342011428,"2","G"
"679",12.0333333333333,"B6",2839.585263403,"2","G"
"680",12.6666666666667,"B6",2844.83940130124,"2","G"
"681",13.3,"B6",2853.95729332344,"2","G"
"682",13.9333333333333,"B6",2881.55499618244,"2","G"
"683",14.5666666666667,"B6",2931.99749114376,"2","G"
"684",15.2,"B6",3020.50721529664,"2","G"
"685",15.8333333333333,"B6",3169.611272368,"2","G"
"686",16.4666666666667,"B6",3413.38698952681,"2","G"
"687",17.1,"B6",3731.27537205053,"2","G"
"688",17.7333333333333,"B6",4042.08381777097,"2","G"
"689",18.3666666666667,"B6",4346.8374648799,"2","G"
"690",19,"B6",4658.74904313861,"2","G"
"691",19.6333333333333,"B6",4990.8494579881,"2","G"
"692",20.2666666666667,"B6",5348.09427521894,"2","G"
"693",20.9,"B6",5699.09808233602,"2","G"
"694",21.5333333333333,"B6",6026.56270821559,"2","G"
"695",22.1666666666667,"B6",6376.52821559492,"2","G"
"696",22.8,"B6",6717.0378833908,"2","G"
"697",23.4333333333333,"B6",7037.55272553281,"2","G"
"698",24.0666666666667,"B6",7316.99559947964,"2","G"
"699",24.7,"B6",7567.50822364692,"2","G"
"700",25.3333333333333,"B6",7771.24505556675,"2","G"
"701",25.9666666666667,"B6",7939.25365228558,"2","G"
"702",26.6,"B6",8072.94049118962,"2","G"
"703",27.2333333333333,"B6",8175.83000379803,"2","G"
"704",27.8666666666667,"B6",8214.62097949305,"2","G"
"705",28.5,"B6",8227.10007493259,"2","G"
"706",29.1333333333333,"B6",8224.88016084542,"2","G"
"707",29.7666666666667,"B6",8203.91216313371,"2","G"
"708",30.4,"B6",8165.11831808562,"2","G"
"709",31.0333333333333,"B6",8126.31902954068,"2","G"
"710",31.6666666666667,"B6",8114.47282633806,"2","G"
"711",32.3,"B6",8098.3978555566,"2","G"
"712",32.9333333333333,"B6",8085.85294762185,"2","G"
"713",33.5666666666667,"B6",8080.55552236978,"2","G"
"714",34.2,"B6",8077.45573456119,"2","G"
"715",34.8333333333333,"B6",8069.28276054965,"2","G"
"716",35.4666666666667,"B6",8063.2168916788,"2","G"
"717",36.1,"B6",8058.04147932405,"2","G"
"718",36.7333333333333,"B6",8051.75185652088,"2","G"
"719",37.3666666666667,"B6",8039.61446920138,"2","G"
"720",38,"B6",8045.29866550042,"2","G"
"721",0.633333333333333,"B7",2687.44408275206,"2","F"
"722",1.26666666666667,"B7",2686.70825511893,"2","F"
"723",1.9,"B7",2694.84067411794,"2","F"
"724",2.53333333333333,"B7",2678.13160404259,"2","F"
"725",3.16666666666667,"B7",2654.50029198329,"2","F"
"726",3.8,"B7",2655.45962244521,"2","F"
"727",4.43333333333333,"B7",2692.556462569,"2","F"
"728",5.06666666666667,"B7",2731.58314225465,"2","F"
"729",5.7,"B7",2744.48163834004,"2","F"
"730",6.33333333333333,"B7",2758.77361487098,"2","F"
"731",6.96666666666667,"B7",2768.44150158397,"2","F"
"732",7.6,"B7",2772.23812013205,"2","F"
"733",8.23333333333333,"B7",2782.12950939422,"2","F"
"734",8.86666666666667,"B7",2788.1194752052,"2","F"
"735",9.5,"B7",2798.44422055509,"2","F"
"736",10.1333333333333,"B7",2796.54051467738,"2","F"
"737",10.7666666666667,"B7",2796.02508963044,"2","F"
"738",11.4,"B7",2800.87505213049,"2","F"
"739",12.0333333333333,"B7",2798.73255590479,"2","F"
"740",12.6666666666667,"B7",2812.5643657914,"2","F"
"741",13.3,"B7",2827.72412864644,"2","F"
"742",13.9333333333333,"B7",2867.77510128273,"2","F"
"743",14.5666666666667,"B7",2926.34899218538,"2","F"
"744",15.2,"B7",3008.10708442257,"2","F"
"745",15.8333333333333,"B7",3119.72096996944,"2","F"
"746",16.4666666666667,"B7",3326.58537518381,"2","F"
"747",17.1,"B7",3804.03556670071,"2","F"
"748",17.7333333333333,"B7",4844.08213407311,"2","F"
"749",18.3666666666667,"B7",5826.64759927411,"2","F"
"750",19,"B7",6468.30952522943,"2","F"
"751",19.6333333333333,"B7",6988.2802845979,"2","F"
"752",20.2666666666667,"B7",7403.0854170083,"2","F"
"753",20.9,"B7",7763.11463240909,"2","F"
"754",21.5333333333333,"B7",8053.37839233285,"2","F"
"755",22.1666666666667,"B7",8262.19850578564,"2","F"
"756",22.8,"B7",8372.10716394008,"2","F"
"757",23.4333333333333,"B7",8428.68328795977,"2","F"
"758",24.0666666666667,"B7",8418.58524307077,"2","F"
"759",24.7,"B7",8405.55113971805,"2","F"
"760",25.3333333333333,"B7",8374.01120092394,"2","F"
"761",25.9666666666667,"B7",8337.86179625185,"2","F"
"762",26.6,"B7",8316.19032637592,"2","F"
"763",27.2333333333333,"B7",8292.29359931089,"2","F"
"764",27.8666666666667,"B7",8272.53665641383,"2","F"
"765",28.5,"B7",8259.08555643107,"2","F"
"766",29.1333333333333,"B7",8252.75436535417,"2","F"
"767",29.7666666666667,"B7",8237.94693315366,"2","F"
"768",30.4,"B7",8232.46551249425,"2","F"
"769",31.0333333333333,"B7",8229.14624942492,"2","F"
"770",31.6666666666667,"B7",8221.05746293773,"2","F"
"771",32.3,"B7",8218.19721728359,"2","F"
"772",32.9333333333333,"B7",8213.92800012049,"2","F"
"773",33.5666666666667,"B7",8208.02655749672,"2","F"
"774",34.2,"B7",8200.23687214031,"2","F"
"775",34.8333333333333,"B7",8200.65395054687,"2","F"
"776",35.4666666666667,"B7",8197.24188923483,"2","F"
"777",36.1,"B7",8190.43785743228,"2","F"
"778",36.7333333333333,"B7",8182.17843945967,"2","F"
"779",37.3666666666667,"B7",8184.70058259759,"2","F"
"780",38,"B7",8177.57707715957,"2","F"
"781",0.633333333333333,"B8",2693.34215923239,"2","E"
"782",1.26666666666667,"B8",2684.41010382619,"2","E"
"783",1.9,"B8",2683.6365425113,"2","E"
"784",2.53333333333333,"B8",2666.16580889594,"2","E"
"785",3.16666666666667,"B8",2648.23466490391,"2","E"
"786",3.8,"B8",2659.40004306964,"2","E"
"787",4.43333333333333,"B8",2690.03480689593,"2","E"
"788",5.06666666666667,"B8",2732.60754963855,"2","E"
"789",5.7,"B8",2743.69389544042,"2","E"
"790",6.33333333333333,"B8",2756.26487796943,"2","E"
"791",6.96666666666667,"B8",2769.01939094504,"2","E"
"792",7.6,"B8",2771.58126149514,"2","E"
"793",8.23333333333333,"B8",2776.70354020134,"2","E"
"794",8.86666666666667,"B8",2779.160362116,"2","E"
"795",9.5,"B8",2784.19099746507,"2","E"
"796",10.1333333333333,"B8",2788.63261613565,"2","E"
"797",10.7666666666667,"B8",2797.64152184737,"2","E"
"798",11.4,"B8",2797.68240109033,"2","E"
"799",12.0333333333333,"B8",2814.03602161686,"2","E"
"800",12.6666666666667,"B8",2862.33718920555,"2","E"
"801",13.3,"B8",2926.08649236324,"2","E"
"802",13.9333333333333,"B8",3036.89974835346,"2","E"
"803",14.5666666666667,"B8",3195.37255642682,"2","E"
"804",15.2,"B8",3578.91404446952,"2","E"
"805",15.8333333333333,"B8",4182.71737379862,"2","E"
"806",16.4666666666667,"B8",4590.02091246999,"2","E"
"807",17.1,"B8",5009.89762726137,"2","E"
"808",17.7333333333333,"B8",5413.68118358239,"2","E"
"809",18.3666666666667,"B8",5860.84032077846,"2","E"
"810",19,"B8",6371.87926507902,"2","E"
"811",19.6333333333333,"B8",6844.45529740452,"2","E"
"812",20.2666666666667,"B8",7236.46950683912,"2","E"
"813",20.9,"B8",7529.21641176948,"2","E"
"814",21.5333333333333,"B8",7766.66045038672,"2","E"
"815",22.1666666666667,"B8",7934.79968763592,"2","E"
"816",22.8,"B8",8073.73832902127,"2","E"
"817",23.4333333333333,"B8",8137.43436194682,"2","E"
"818",24.0666666666667,"B8",8141.58870373001,"2","E"
"819",24.7,"B8",8131.01104004811,"2","E"
"820",25.3333333333333,"B8",8104.1483247205,"2","E"
"821",25.9666666666667,"B8",8069.58707992896,"2","E"
"822",26.6,"B8",8050.39914155998,"2","E"
"823",27.2333333333333,"B8",8028.00000691202,"2","E"
"824",27.8666666666667,"B8",8022.62668390303,"2","E"
"825",28.5,"B8",8009.92384218197,"2","E"
"826",29.1333333333333,"B8",7993.50456985033,"2","E"
"827",29.7666666666667,"B8",7994.38091835278,"2","E"
"828",30.4,"B8",7983.27777340608,"2","E"
"829",31.0333333333333,"B8",7989.82361292573,"2","E"
"830",31.6666666666667,"B8",7983.46815985014,"2","E"
"831",32.3,"B8",7982.93351874757,"2","E"
"832",32.9333333333333,"B8",7971.32064360751,"2","E"
"833",33.5666666666667,"B8",7976.09964396482,"2","E"
"834",34.2,"B8",7969.26928907034,"2","E"
"835",34.8333333333333,"B8",7971.36772023417,"2","E"
"836",35.4666666666667,"B8",7969.26928907034,"2","E"
"837",36.1,"B8",7969.53154506043,"2","E"
"838",36.7333333333333,"B8",7973.35727175405,"2","E"
"839",37.3666666666667,"B8",7976.1158353446,"2","E"
"840",38,"B8",7976.05967186224,"2","E"
"841",0.633333333333333,"B9",2929.64422207892,"2","D"
"842",1.26666666666667,"B9",2933.93902788328,"2","D"
"843",1.9,"B9",2948.62647818499,"2","D"
"844",2.53333333333333,"B9",2899.98408533038,"2","D"
"845",3.16666666666667,"B9",2851.63100275482,"2","D"
"846",3.8,"B9",2863.25654756488,"2","D"
"847",4.43333333333333,"B9",2908.93114186984,"2","D"
"848",5.06666666666667,"B9",3021.83409462046,"2","D"
"849",5.7,"B9",3056.13047314399,"2","D"
"850",6.33333333333333,"B9",3079.14489866897,"2","D"
"851",6.96666666666667,"B9",3100.95041182324,"2","D"
"852",7.6,"B9",3120.9688795134,"2","D"
"853",8.23333333333333,"B9",3138.45253094239,"2","D"
"854",8.86666666666667,"B9",3152.96825375484,"2","D"
"855",9.5,"B9",3163.55549882716,"2","D"
"856",10.1333333333333,"B9",3172.73931967282,"2","D"
"857",10.7666666666667,"B9",3227.26346698316,"2","D"
"858",11.4,"B9",3405.37582639558,"2","D"
"859",12.0333333333333,"B9",3871.8689559756,"2","D"
"860",12.6666666666667,"B9",4783.86708632466,"2","D"
"861",13.3,"B9",5991.88577307256,"2","D"
"862",13.9333333333333,"B9",7137.88465286673,"2","D"
"863",14.5666666666667,"B9",7963.33401949237,"2","D"
"864",15.2,"B9",8497.01931249051,"2","D"
"865",15.8333333333333,"B9",8842.98925655259,"2","D"
"866",16.4666666666667,"B9",9017.18377987797,"2","D"
"867",17.1,"B9",9042.9960088512,"2","D"
"868",17.7333333333333,"B9",9030.78014433108,"2","D"
"869",18.3666666666667,"B9",9013.46637433805,"2","D"
"870",19,"B9",8982.17699238206,"2","D"
"871",19.6333333333333,"B9",8953.85627023961,"2","D"
"872",20.2666666666667,"B9",8948.57507805242,"2","D"
"873",20.9,"B9",8922.89446453891,"2","D"
"874",21.5333333333333,"B9",8902.59936065102,"2","D"
"875",22.1666666666667,"B9",8887.5064796745,"2","D"
"876",22.8,"B9",8867.35664025696,"2","D"
"877",23.4333333333333,"B9",8849.22880427236,"2","D"
"878",24.0666666666667,"B9",8833.14095104688,"2","D"
"879",24.7,"B9",8821.39359693686,"2","D"
"880",25.3333333333333,"B9",8810.0571186735,"2","D"
"881",25.9666666666667,"B9",8805.02648332444,"2","D"
"882",26.6,"B9",8786.83666487155,"2","D"
"883",27.2333333333333,"B9",8781.65742725523,"2","D"
"884",27.8666666666667,"B9",8774.07832663437,"2","D"
"885",28.5,"B9",8767.77345864941,"2","D"
"886",29.1333333333333,"B9",8757.71121302194,"2","D"
"887",29.7666666666667,"B9",8754.14744464927,"2","D"
"888",30.4,"B9",8749.46800461652,"2","D"
"889",31.0333333333333,"B9",8739.77699176775,"2","D"
"890",31.6666666666667,"B9",8737.17920130657,"2","D"
"891",32.3,"B9",8739.07485879241,"2","D"
"892",32.9333333333333,"B9",8730.06358356094,"2","D"
"893",33.5666666666667,"B9",8732.17488904945,"2","D"
"894",34.2,"B9",8727.86667633481,"2","D"
"895",34.8333333333333,"B9",8734.65374007898,"2","D"
"896",35.4666666666667,"B9",8733.76402385933,"2","D"
"897",36.1,"B9",8734.72335432124,"2","D"
"898",36.7333333333333,"B9",8734.03057251657,"2","D"
"899",37.3666666666667,"B9",8730.40480895649,"2","D"
"900",38,"B9",8732.24020931464,"2","D"
"901",0.633333333333333,"B10",2710.31372258121,"2","C"
"902",1.26666666666667,"B10",2714.89808228692,"2","C"
"903",1.9,"B10",2724.50192409081,"2","C"
"904",2.53333333333333,"B10",2713.15204054914,"2","C"
"905",3.16666666666667,"B10",2678.11868622896,"2","C"
"906",3.8,"B10",2683.3869606025,"2","C"
"907",4.43333333333333,"B10",2717.29116029471,"2","C"
"908",5.06666666666667,"B10",2769.24418916084,"2","C"
"909",5.7,"B10",2797.98381017842,"2","C"
"910",6.33333333333333,"B10",2804.98526517054,"2","C"
"911",6.96666666666667,"B10",2817.47727842372,"2","C"
"912",7.6,"B10",2825.936983963,"2","C"
"913",8.23333333333333,"B10",2836.98463941198,"2","C"
"914",8.86666666666667,"B10",2855.61139548183,"2","C"
"915",9.5,"B10",2895.19011407647,"2","C"
"916",10.1333333333333,"B10",3056.85454442999,"2","C"
"917",10.7666666666667,"B10",3469.25302165449,"2","C"
"918",11.4,"B10",4210.84275976085,"2","C"
"919",12.0333333333333,"B10",5235.95302889602,"2","C"
"920",12.6666666666667,"B10",6386.15710513465,"2","C"
"921",13.3,"B10",7271.49270551899,"2","C"
"922",13.9333333333333,"B10",7739.6007993342,"2","C"
"923",14.5666666666667,"B10",7990.9201428627,"2","C"
"924",15.2,"B10",8119.66448460146,"2","C"
"925",15.8333333333333,"B10",8161.38155110944,"2","C"
"926",16.4666666666667,"B10",8169.82736390575,"2","C"
"927",17.1,"B10",8191.71209006818,"2","C"
"928",17.7333333333333,"B10",8213.25412857069,"2","C"
"929",18.3666666666667,"B10",8222.20008011391,"2","C"
"930",19,"B10",8217.39270358169,"2","C"
"931",19.6333333333333,"B10",8224.51163755822,"2","C"
"932",20.2666666666667,"B10",8214.72627186082,"2","C"
"933",20.9,"B10",8207.38310413811,"2","C"
"934",21.5333333333333,"B10",8201.43213550038,"2","C"
"935",22.1666666666667,"B10",8191.73841316012,"2","C"
"936",22.8,"B10",8179.07505607698,"2","C"
"937",23.4333333333333,"B10",8168.82903627058,"2","C"
"938",24.0666666666667,"B10",8162.01543083697,"2","C"
"939",24.7,"B10",8157.38824056878,"2","C"
"940",25.3333333333333,"B10",8146.31450576019,"2","C"
"941",25.9666666666667,"B10",8148.88929412392,"2","C"
"942",26.6,"B10",8137.54225800371,"2","C"
"943",27.2333333333333,"B10",8134.84689950178,"2","C"
"944",27.8666666666667,"B10",8130.43339441937,"2","C"
"945",28.5,"B10",8127.54321641699,"2","C"
"946",29.1333333333333,"B10",8119.22804415106,"2","C"
"947",29.7666666666667,"B10",8118.90956943895,"2","C"
"948",30.4,"B10",8114.49214933315,"2","C"
"949",31.0333333333333,"B10",8116.04620308121,"2","C"
"950",31.6666666666667,"B10",8112.77888662508,"2","C"
"951",32.3,"B10",8101.35286748201,"2","C"
"952",32.9333333333333,"B10",8098.26624004689,"2","C"
"953",33.5666666666667,"B10",8097.60606144339,"2","C"
"954",34.2,"B10",8094.66421218645,"2","C"
"955",34.8333333333333,"B10",8098.91670124075,"2","C"
"956",35.4666666666667,"B10",8094.29568889925,"2","C"
"957",36.1,"B10",8092.91713882491,"2","C"
"958",36.7333333333333,"B10",8099.21143439255,"2","C"
"959",37.3666666666667,"B10",8092.5658260819,"2","C"
"960",38,"B10",8098.60438907855,"2","C"
"961",0.633333333333333,"B11",2769.41269752096,"2","B"
"962",1.26666666666667,"B11",2780.09182562482,"2","B"
"963",1.9,"B11",2779.04166446993,"2","B"
"964",2.53333333333333,"B11",2766.73318166335,"2","B"
"965",3.16666666666667,"B11",2733.00087053567,"2","B"
"966",3.8,"B11",2730.63569197814,"2","B"
"967",4.43333333333333,"B11",2762.3865336401,"2","B"
"968",5.06666666666667,"B11",2816.58580053861,"2","B"
"969",5.7,"B11",2849.72623457396,"2","B"
"970",6.33333333333333,"B11",2869.60090018776,"2","B"
"971",6.96666666666667,"B11",2877.50879572557,"2","B"
"972",7.6,"B11",2893.5207913291,"2","B"
"973",8.23333333333333,"B11",2898.77614788901,"2","B"
"974",8.86666666666667,"B11",2937.11987475333,"2","B"
"975",9.5,"B11",3056.93210878658,"2","B"
"976",10.1333333333333,"B11",3437.5719048597,"2","B"
"977",10.7666666666667,"B11",4308.09749835124,"2","B"
"978",11.4,"B11",5609.34236931183,"2","B"
"979",12.0333333333333,"B11",6875.90261791216,"2","B"
"980",12.6666666666667,"B11",7861.31780154831,"2","B"
"981",13.3,"B11",8430.82743533318,"2","B"
"982",13.9333333333333,"B11",8771.01802346369,"2","B"
"983",14.5666666666667,"B11",8930.51692963812,"2","B"
"984",15.2,"B11",8982.08876099094,"2","B"
"985",15.8333333333333,"B11",9009.00022307175,"2","B"
"986",16.4666666666667,"B11",9035.81077968015,"2","B"
"987",17.1,"B11",9036.24462323254,"2","B"
"988",17.7333333333333,"B11",9041.14364312189,"2","B"
"989",18.3666666666667,"B11",9023.5159458842,"2","B"
"990",19,"B11",9023.46329970032,"2","B"
"991",19.6333333333333,"B11",9004.31081298861,"2","B"
"992",20.2666666666667,"B11",8992.7384018271,"2","B"
"993",20.9,"B11",8989.94035464652,"2","B"
"994",21.5333333333333,"B11",8990.83338991391,"2","B"
"995",22.1666666666667,"B11",8981.7567978403,"2","B"
"996",22.8,"B11",8968.095113122,"2","B"
"997",23.4333333333333,"B11",8954.48704951691,"2","B"
"998",24.0666666666667,"B11",8941.18363550283,"2","B"
"999",24.7,"B11",8924.33930980777,"2","B"
"1000",25.3333333333333,"B11",8907.80158356238,"2","B"
"1001",25.9666666666667,"B11",8894.92861667303,"2","B"
"1002",26.6,"B11",8893.19759559232,"2","B"
"1003",27.2333333333333,"B11",8890.40981922285,"2","B"
"1004",27.8666666666667,"B11",8875.19799686792,"2","B"
"1005",28.5,"B11",8865.87182288552,"2","B"
"1006",29.1333333333333,"B11",8856.80790489322,"2","B"
"1007",29.7666666666667,"B11",8859.931136607,"2","B"
"1008",30.4,"B11",8831.39722810446,"2","B"
"1009",31.0333333333333,"B11",8827.42018055271,"2","B"
